isotype	length
NIC1529	3.42494687427617
NIC1533	1.6908787272842576
NIC1535	2.808329445463985
NIC1539	3.2724030274782945
NIC1540	1.289875506821335
NIC1562	6.281637866643745
NIC1589	1.36952256685886
NIC1590	3.332760950452552
NIC1591	2.3677431156743634
NIC1593	6.1268131055878285
NIC1595	2.5636428272744
NIC1598	3.2926168595110377
NIC1602	3.7930124599263606
NIC1607	3.6836025511379713
NIC1628	2.755584844405079
NIC1630	1.7566327591248347
NIC1631	1.5461454706618885
NIC1632	2.778085755328993
NIC1633	2.6578075983326963
NIC1635	2.263924529134738
NIC1645	2.495264716598221
NIC1660	3.2867851165702096
NIC1661	3.1030543907684764
NIC1663	2.1169226875205878
NIC1664	3.8121906335932914
NIC1665	1.3159272464280363
NIC1666	4.547440262356106
NIC1667	2.3219008488431676
NIC1681	3.370870712461219
NIC1688	4.32601588728197
NIC1692	1.8479474147994357
NIC1693	5.851962937493939
NIC17	3.3526233983968945
NIC174	5.174930218356841
NIC187	3.422869392911414
NIC188	4.194336241312036
NIC19	2.362145628792469
NIC191	5.949918957927087
NIC20	3.0668063479650205
NIC21	2.8955898274168614
NIC22	5.9881335186989615
NIC250	2.8302940333056026
NIC309	3.423128307502868
NIC325	7.422896397970912
NIC327	4.008978052364024
NIC329	3.050174167780714
NIC330	7.854174131734475
NIC331	3.3699275235923536
NIC332	2.917714695719855
NIC333	2.5186286761603123
NIC343	3.7357121949845036
NIC392	3.8217797204267567
NIC400	6.426691684188866
NIC419	5.33068977954556
NIC504	3.8293283136942446
NIC505	3.0315754696279886
NIC518	3.965166004710256
NIC519	5.337031132158455
NIC532	2.5170073776471646
NIC549	4.447129352067359
NIC552	5.235918819562829
NIC554	7.315292726689565
NIC555	4.366142511762949
NIC574	2.3587180927722784
NIC578	3.5016364515696545
NIC583	3.3689720054572287
NIC590	10.337288356433785
NIC60	5.713996393170424
NIC61	2.8620377841688556
NIC62	6.837502835961364
NIC67	3.9329401648585516
NIC758	3.3922250016229825
NIC776	4.026504104352157
NIC777	4.701118401649873
NIC790	4.52389136380012
NIC791	1.2406940637114763
NIC792	3.865773624757855
NIC793	1.7057539870265603
NIC796	3.4398529571841214
NIC802	4.31235814258281
NIC803	4.74302557766652
NIC805	3.0158125027149896
NIC811	3.1725113122423765
NIC815	5.526551133428344
NIC816	2.819220297326701
NIC819	9.379612599713234
NIC821	5.961576279175613
NIC824	1.3225542270426136
NIC825	3.530460734926501
NIC827	3.081854217434959
NIC828	2.7479283700578185
NIC863	2.3125203320972623
NIC864	3.8002435745876624
NIC865	1.7225587769385022
NIC871	3.4747694392315323
NIC883	2.720572810544156
NIC889	2.819031248577386
NIC893	4.769786250083153
NIC897	2.5821521382467427
NIC899	1.9779410336083587
NIC901	2.9170098726653433
NIC906	3.2389907159145648
NIC911	3.7586446302275065
NIC96	2.239675944718515
NIC984	3.526971552575012
NIC985	4.138731250480884
PB420	2.893389053389509
PB857	3.0894644570337455
PE887	2.311034655512971
QG1005	4.378396774986215
QG1007	5.353274940455582
QG1111	3.7339491099093696
QG1126	4.209517919583439
QG1141	9.083093746167958
QG130	4.954871140295741
QG132	6.692264079422347
QG133	1.5416514531102354
QG2641	4.6764043874323455
QG2648	7.2687269848369525
QG2659	5.652629525240583
QG2663	5.5930501954306235
QG2665	4.118747509214419
QG2683	4.986310769257922
QG2736	3.2044463535397196
QG2814	4.87220238258574
QG2820	6.732765719085392
QG2848	5.049198246693124
QG2849	4.578787421821339
QG2881	5.39134155003234
QG2883	6.188881714255617
QG2884	6.418307783132285
QG2891	1.9906894949208669
QG2892	7.564625716935297
QG2895	5.664484114749263
QG2902	6.084015140083919
QG2906	5.595082674973532
QG2908	1.8022058369760272
QG2910	2.7485633272701917
QG2919	1.520257093833128
QG2922	5.546677975638033
QG2923	4.262985595845927
QG2925	6.029407792380947
QG2964	3.8005456416110244
QG2966	7.066395664072299
QG2969	4.703166601007261
QG2972	8.071908973880403
QG2996	6.188366967389276
QG3004	2.579282501524802
QG3019	4.333447352519991
QG3025	4.181945328721058
QG3030	8.347591367446821
QG3032	3.613504507818568
QG3034	7.516002907008586
QG3041	7.98911795094666
QG3053	2.7475708213362875
QG3056	6.347661087464324
QG3058	3.6737156004400964
QG3527	6.523599716989941
QG3661	6.3741690099226345
QG3783	3.4789398135438683
QG3801	1.5364608320149107
QG3815	2.1151287792798046
QG3816	1.6803372046322322
QG3823	6.412180137801224
QG3825	4.30123097978345
QG3826	2.928040456212336
QG3837	6.915138170720851
QG3851	2.2408379780634897
QG3861	2.539680898298714
QG3867	1.9572689638462974
QG3874	1.73760664640844
QG3875	4.7458243211074675
QG3876	1.4432084266598302
QG3878	3.64929945008698
QG3920	6.150454473640762
QG3921	5.561929278001256
QG3923	5.827973267669169
QG3924	5.3974260429314915
QG3925	5.874063147264414
QG3926	3.600830022103618
QG3927	8.258389126058045
QG3931	8.85588591777918
QG3932	3.992604786771171
QG3933	9.29373926021457
QG4026	2.429155190913823
QG4028	1.7337105982703818
QG4031	2.1670812249815263
QG4063	2.4726466776448404
QG4064	2.9017637074963956
QG4067	4.007800607436225
QG4068	3.347697856526153
QG4070	5.059220707235617
QG4093	2.597067468104389
QG4094	3.767262787343022
QG4095	2.8938555106296664
QG4096	2.3765955288488128
QG4097	6.890883421671497
QG4104	2.9053731001939167
QG4114	2.603843632840708
QG4131	4.789569790723434
QG4132	2.233064375686762
QG4208	2.3151541716019857
QG4214	3.6321710169357213
QG4225	3.0601341600408247
QG4232	3.1535242422024714
QG4233	2.902827106711293
QG547	6.892614656142127
QG550	2.3816258694827614
QG581	3.402036855880912
QG588	4.244479367190149
QG700	4.604987112623157
QG727	4.744096168953402
QG733	2.9281575842418026
QG736	5.532067795120313
QG737	8.13787363068625
QG739	4.097242036590439
QG761	3.9657239040085064
QG763	8.43564030872089
QG776	3.3691199566523444
QG781	2.6332723584759354
QG784	3.063881229544912
QG786	6.708199656062982
QG788	3.597137406858844
QG790	4.142448524258177
QG791	6.636183384401343
QG795	5.730618298966181
QG797	3.1055079147541522
QG802	2.8284754665323
QG804	5.907826842916544
QG806	4.101835921198796
QG807	3.673880924692215
QG808	8.550037919430746
QG809	3.0615047634733585
QG825	5.20594020865242
QG827	2.079891736309643
QG828	5.592900394845569
QG833	3.7857012050343712
QG855	4.176841012489551
QG856	6.868695879598351
QG858	3.718664929502788
QG860	3.3440114059145087
QG864	4.803025951919247
QG865	8.00041043799814
QG866	3.5664868509372827
QG868	3.3996533845444388
QG874	5.386382102679384
QG875	13.566508128837553
QG878	5.420759179327933
QG879	5.553748809837959
QG880	8.276759732784967
QG881	2.4132566020719675
QG887	6.313659436973383
QG888	10.734398611075212
QG926	6.211669280620068
QG927	9.905887330007623
QG933	11.596291380540883
QG937	6.810419547744269
QG945	7.84591352334049
QG946	8.851365186817295
QG947	4.918674469435034
QG948	8.764197274361369
QG952	11.40833171641208
QG978	4.719038990158316
QG980	2.4372185310476535
QG986	3.5860694245375306
QG991	2.5602420046644383
QG994	7.709120314189355
QG995	4.706888498259402
QG997	3.2377947770873763
QG998	10.17618183421856
QR25	4.925639734292612
QX1410	4.483784260657384
QX1547	6.976761898364435
QX1795	7.01146878288543
QX1796	4.357606549755832
QX1798	4.6671142853056775
QX1800	4.44938560779288
QX1801	2.4030541342420833
QX1802	3.289787292904441
QX1803	3.369569974870823
QX1804	3.6703917423407253
TWN1772	3.3509342889193183
TWN1824	1.9650076333019557
TWN1899	2.7079753827433293
TWN1907	4.195069832654486
TWN2919	1.9389928814940334
