isotype	length
NIC972	11.947811563929879
NIC975	14.564777139271127
NIC980	13.139065951993384
NIC983	10.716201978355427
NIC987	15.31014108646048
NIC989	12.252200126352186
NIC99	13.609014299075984
NIC993	10.574355183685542
NIC994	12.790873029879709
NIC999	18.102237871512692
QG1000	15.021015066686546
QG1004	17.09810053173712
QG131	10.383616515108164
QG2716	17.93120254189098
QG2724	14.507089901803557
QG2726	14.679864184024565
QG2770	18.176850640537054
QG2896	11.272982983330168
QG2897	11.997738186491498
QG2898	14.125871251812333
QG2899	13.63876332288213
QG2904	14.287636958074158
QG2905	13.005410917502005
QG3008	11.066636855886378
QG3009	12.451820387544151
QG3010	10.548227780168839
QG3011	11.527358694136346
QG3013	13.239609029552707
QG3024	12.06482439090072
QG3037	11.011407146472358
QG3038	8.46810705239949
QG3055	14.328509529912168
QG3064	8.541513846504337
QG3514	14.007909905241872
QG3521	20.460774970485765
QG3522	19.140177000656408
QG3526	15.390434707718905
QG3533	37.87913021067514
QG3539	10.593239346623356
QG3543	13.8620965740645
QG3545	10.805104133555822
QG3546	15.597283837980676
QG3547	9.765354194267386
QG3785	15.867180778598755
QG3786	11.177010045659905
QG3789	11.287555693542453
QG3790	11.841059994445795
QG3793	11.978250420172108
QG3795	10.835456760743543
QG3797	10.46044660267708
QG3799	11.055513307854515
QG3800	10.819288813022812
QG3805	13.759512742215096
QG3807	10.035337363939977
QG3808	9.84028724263707
QG3809	11.083106605297896
QG3811	10.3267915681857
QG3817	12.794753337332684
QG3818	9.731729174460991
QG3821	11.836058709284183
QG3824	12.819328617868196
QG3828	11.216761639789278
QG3829	25.06480287796856
QG3831	16.0367358427847
QG3834	11.707491189008923
QG3839	14.160147300980283
QG3843	13.484672002471743
QG3845	14.905511248169638
QG3847	9.728620617045884
QG3848	12.500798490506156
QG3849	17.496133847357907
QG3850	17.274094031993194
QG3852	15.671613282968785
QG3856	13.510238917134126
QG3862	13.248576851221808
QG3863	8.812695600034624
QG3868	12.311008341528392
QG3871	13.854450931231233
QG3872	13.97695367467258
QG3873	16.423789325464476
QG3877	20.198983560991678
QG3880	11.59168556880123
QG800	11.47174095397703
QG823	10.647994796237569
QG834	12.108111376265025
QG836	12.472153198597745
QG840	8.359579164392489
QG841	12.024929081680497
QG845	13.137887488248406
QG846	13.728527768627632
QG848	10.015849597620589
QG850	12.329116442975613
QG852	11.922373992849261
QG853	11.11259694194051
QG935	13.595907482790377
QG942	12.835453451061673
QG981	12.655320956189096
QG987	9.829077465550697
TWN2103	8.926517951988576
