ReadGroup	LENGTH_ESTIMATE
NIC1380	17.962805490369103
NIC1371	14.242711620674152
NIC1321	14.41516972969529
NIC1268	10.596429821640248
NIC1114	13.190975842808747
NIC1553	12.107938918156004
NIC1299	16.746285989334
NIC1130	15.904604188256341
NIC913	12.47889631066047
QG3828	11.216761639789278
JU1831	16.09266975614389
NIC1142	14.390680678214288
NIC579	14.253059107215421
NIC289	15.793886082264772
JU1630	16.647208805701357
NIC1307	12.488209048547612
NIC1436	19.32074064080154
BRC20464	10.73491368318422
QG3809	11.083106605297896
NIC1886	13.53580583179651
ECA1447	10.6604980091416
NIC775	14.413445148605078
NIC907	12.197875822010527
NIC1378	12.552535923212497
NIC1547	9.490800884705736
QG3847	9.728620617045884
NIC1476	17.60555851753182
NIC950	14.799837541866935
NIC980	13.139065951993384
NIC1549	11.5628850645947
NIC56	13.60841069569441
NIC1584	11.250132283884867
NIC1277	12.717233417327682
NIC344	15.814322368183776
NIC1156	11.795099908391663
QG2747	15.212012422427453
NIC750	14.601165800274586
NIC1438	10.463205932421419
ECA795	10.833645950598822
ECA1311	9.237804838771728
NIC587	18.528554317012944
ECA1405	14.132769576173176
NIC940	11.930651982082276
NIC1472	14.837864554906096
NIC472	14.504675488277261
NIC1348	14.401459310028109
QG2726	13.270651489176512
NIC1603	10.674553345026823
QG848	10.015849597620589
ECA797	10.463981993912013
NIC1470	14.64712588632872
QG2699	14.276254722878765
NIC1272	13.908487805391188
NIC405	16.575983606675628
NIC1881	15.218220914352214
ECA1304	11.633506660238854
NIC1588	9.085351870397043
JU1838	20.196914063683426
NIC1526	10.877881455562743
NIC1846	14.715074381283047
TWN2103	8.926517951988576
NIC908	15.351272345462021
JU1639	14.000407977499455
NIC1315	13.746894557238383
ECA794	14.836226202870398
NIC404	18.14414519200483
NIC1545	10.41181341593312
JU1641	13.587370806393832
NIC407	16.11690012046136
NIC577	13.089484245649809
NIC1342	13.846661573307111
NIC1542	10.96376559385527
JU1839	19.340228407120925
QG2905	13.005410917502005
NIC444	12.341102281552583
NIC286	18.431632859743065
NIC1179	18.570892782777634
QG3863	8.812695600034624
NIC580	11.959193799125273
NIC416	16.210976018932392
QG845	12.573144667240523
NIC1561	13.134840728322365
NIC1382	14.278324220187018
NIC1160	12.289709765064284
NIC994	12.790873029879709
NIC383	17.818802969336456
NIC1912	13.990146720012696
NIC496	24.93977074892823
NIC517	13.559605050841428
NIC763	14.637209545060003
QG846	12.8683067208302
QG844	15.284962202543394
NIC1473	13.759483999196924
NIC1397	14.20433969141695
EG6180	15.790005774811794
NIC443	7.959838513492395
NIC1961	18.509411466911597
NIC1161	14.75482597541242
NIC445	14.991093584771377
NIC1115	21.685831147917416
QG3037	10.159248515271663
QG3792	11.457426930928277
NIC475	16.0805114594579
NIC530	10.64670136041991
JU1374	12.792856298133453
QG3848	13.655146843239137
NIC1422	13.155277014241372
JU2505	18.246671537817896
QG3545	10.805104133555822
NIC969	13.37179817011741
NIC1376	14.673511977008953
