ReadGroup	LENGTH_ESTIMATE
EG6258	3.7416117488897602
BRC20543	4.835119031993191
JU1258	5.128327477547741
QG2922	3.3638307014269424
JU3206	2.0177214111952124
BRC20535	3.0545818804685494
NIC816	3.6868883005961757
JU1376	5.201495508165806
XZ1733	2.3363343098778317
QG3794	1.583811379085207
QG4225	3.35892981808872
JU1262	6.140116383882022
ECA182	2.6469146915922703
JU358	6.218943547713279
QG2615	4.384589148965138
QG1007	5.353274940455582
QX1801	2.4030541342420833
JU1260	5.1355154397771345
BRC20523	4.373215400840585
BRC20237	3.1647253805993896
ECA1399	4.187542815602952
JU2580	6.266164637487848
ECA2513	1.618401135576736
JU2780	6.212778914583439
JU3202	6.305063472537135
NIC330	7.854174131734475
QG575	3.637478766060513
QG585	3.2005973807819252
NIC884	2.506619970823385
JU2226	5.727468171436833
NIC343	3.7357121949845036
ECA1657	8.770855078141594
QG2778	5.1689092574414754
QG4207	2.441675560800527
JU1993	6.156828704297017
BRC20331	6.722347489095963
QG867	4.745707193078
JU1254	3.9146036837793132
MY646	7.113370168521676
QG2739	8.894640911388768
ECA1625	2.8037861108472932
BRC20529	3.2729393505605904
JU4042	0.910300551117734
QG579	2.4000088054759425
QG1005	6.185346297155654
QG998	8.877564877619115
JU2229	3.0811144614593777
ECA1148	3.1915107115485415
JU379	7.058011763015719
MY2049	3.3073626619576135
JU3272	3.4878877785318303
JU1044	5.587907042010398
JU1399	12.396768992450529
ECA1589	4.4214413258153185
QG3878	2.423687161327656
QG1148	8.138671950676564
QG2649	5.154188113527418
JU1909	2.097368471232737
JU1795	4.253861938813764
ED3091	4.681681313391488
ECA2613	3.589074066725014
QG4097	8.679063690838285
QG4212	6.985947201727895
JU2814	4.012368600585436
NIC590	10.337288356433785
QG4068	4.009582186410749
ECA1437	2.4725911959466718
NIC1206	2.936627790162202
JU2144	6.579389646814987
NIC899	1.9779410336083587
NIC1482	6.212778914583439
NIC1205	3.9318215041109545
NIC392	3.838297854898161
QG4030	2.3272353113781885
QG2735	4.04137936409446
NIC914	4.085425667807163
QG2970	5.205705952593486
MY2269	3.374051663156216
